title,b_title,desc,has multi,#epis,img_url,epi_urls
"【纪录片】鬼斧木工 第一集 非凡的汤玛斯·齐本德尔【双语特效字幕】【纪录片之家字幕组】,技术宅,木工,齐本德尔,纪录片,人文·历史,哔哩哔哩,Bilibili,B站,弹幕",【纪录片】鬼斧木工 第一集 非凡的汤玛斯·齐本德尔【双语特效字幕】【纪录片之家字幕组】_哔哩哔哩 (゜-゜)つロ 干杯~-bilibili,"纪录片之家字幕组压制 本系列共三集，讲述了英国几个世纪以来木工木艺的几位天才大师，他们留下了杰出的作品，其设计、工艺等方面的影响非常深远，甚至世界性的品牌概念也由他们而起。第一集 非凡的汤玛斯·齐本德尔，本系列开篇探索的是十八世纪最杰出的设计者的生平和作品，汤玛斯·齐本德尔是世界上最出名的家具制作者，本集讲述了他从身份低微的普通木匠变成大师的故事，同样也揭示了他尽心竭力所服务的所谓上流社会如何",False,1,http://i1.hdslb.com/bfs/archive/0e6ca522f900d821510a9fe1ff4733178e4f7164.jpg,['https://www.bilibili.com/video/av4467331']
"【纪录片】鬼斧木工 第二集 光辉的格里林·吉本斯【双语特效字幕】【纪录片之家字幕组】,技术宅,木工,吉本斯,纪录片,人文·历史,哔哩哔哩,Bilibili,B站,弹幕",【纪录片】鬼斧木工 第二集 光辉的格里林·吉本斯【双语特效字幕】【纪录片之家字幕组】_哔哩哔哩 (゜-゜)つロ 干杯~-bilibili,"纪录片之家字幕组压制 本系列共三集，讲述了英国几个世纪以来木工木艺的几位天才大师，他们留下了杰出的作品，其设计、工艺等方面的影响非常深远，甚至世界性的品牌概念也由他们而起。第二集 光辉的格里林·吉本斯，本集讲述的是十七世纪后期最杰出的木雕师的生平和作品，本集讲述了格里林·吉本斯从荷兰来到英国大展宏图，为英国木艺带来了全新的风格，并且留下不朽的作品。纪录片之家字幕组 样子翻译",False,1,http://i2.hdslb.com/bfs/archive/9d7380ed3a7e5b59cacc8909bbe5e8f88b308433.jpg,['https://www.bilibili.com/video/av4523661']
"【纪录片】鬼斧木工 第三集 神圣的木工制品【双语字幕】【纪录片之家字幕组】,技术宅,BBC纪录片,木工,纪录片,人文·历史,哔哩哔哩,Bilibili,B站,弹幕",【纪录片】鬼斧木工 第三集 神圣的木工制品【双语字幕】【纪录片之家字幕组】_哔哩哔哩 (゜-゜)つロ 干杯~-bilibili,"纪录片之家字幕组压制 本系列讲述了英国几个世纪以来木工木艺的几位天才大师，他们留下了杰出的作品，其设计、工艺等方面的影响非常深远，甚至世界性的品牌概念也由他们而起。 第三集 神圣的木工制品 本集讲述木艺制品在英国宗教历史上的作用，已经亨利八世发动的宗教改革带来的浩劫。纪录片之家字幕组 样子翻译",False,1,http://i1.hdslb.com/bfs/archive/5ab439538c82cb653ea7858621cbbb3e4bb46026.jpg,['https://www.bilibili.com/video/av4603800']
"【探索频道】揭秘威斯敏斯特宫【双语特效字幕】【纪录片之家科技控】,趣闻,纪录片,大本钟,揭秘,特效字幕,威斯敏斯特宫,纪录片之家科技控,纪录片,科学·探索·自然,哔哩哔哩,Bilibili,B站,弹幕",【探索频道】揭秘威斯敏斯特宫【双语特效字幕】【纪录片之家科技控】_哔哩哔哩 (゜-゜)つロ 干杯~-bilibili,@纪录片之家科技控英国伦敦的威斯敏斯特宫作为国会大厦屹立了160年，其工程设计和水平远远领先其时代，大本钟、通风系统、钢架结构等在今天来看仍然让人赞叹，跟随本片来您领略威斯敏斯特宫的风采吧。纪录片之家科技控译制。2017/6/27更新片源。,False,1,http://i1.hdslb.com/bfs/archive/dfc70cc202303c44158821c3f0e7e8de543314ee.jpg,['https://www.bilibili.com/video/av11622444']
"【SKY】起死回生 大卫·爱登堡探秘自然历史博物馆【双语字幕】【纪录片之家字幕组】,大卫·爱登堡,纪录片,人文·历史,哔哩哔哩,Bilibili,B站,弹幕",【SKY】起死回生 大卫·爱登堡探秘自然历史博物馆【双语字幕】【纪录片之家字幕组】_哔哩哔哩 (゜-゜)つロ 干杯~-bilibili,"@纪录片之家字幕组 老爵士带我们走进大英自然历史博物馆，现代科技复原的远古生物为我们献上了一幕幕生动的表演，渡渡鸟原来是个赝品，真正的模样有是怎样？鱼龙和海豚的速度和灵敏，谁能更胜一筹？巨大的梁龙难道是用鞭子的高手？剑齿虎居然会扶老携幼吗？雪人真的存在吗？始祖鸟背后居然有那么多故事，乳齿象居然是水怪的缩水版本！！精彩不断，敬请观赏。纪录片之家字幕组 样子翻译",False,1,http://i1.hdslb.com/bfs/archive/c2b526fb97c41107c1879925a44a979f379088ec.jpg,['https://www.bilibili.com/video/av4862199']
"安藤忠雄：武士建筑师,Tadao Ando: Samurai Architect,Samurai Architect Tadao Ando",安藤忠雄：武士建筑师_纪录片_bilibili_哔哩哔哩,沒料到作品禪味十足的知名建築師安藤忠雄，七十多歲，一開場便紮紮跳，透露獨門方式訓練腦筋和意志，更和你來個青春無懼的釋義：一切都有可能的。沒上過大學，沉迷拳擊，自學建築，在奈良寺院頓悟，他娓娓道來；再看,False,1,http://i1.hdslb.com/bfs/archive/bb1171c1266b6699f35f6e8ca90e0028c9d8c271.png,['https://www.bilibili.com/bangumi/play/ep120908/']
"三宅一生：为设计而生,Issey Miyake: Design for Feel,Issey Miyake Design for Feel",三宅一生：为设计而生_纪录片_bilibili_哔哩哔哩,一块布折起来又铺开的时候，就像是三维的服装设计。服装设计大师三宅一生以革新的创造力重新定义了西式服装的概念，他的设计已经席卷了整个时尚界几十年。已经年过70的三宅，却比以往任何时候的想法都要多。本片跟,False,1,http://i1.hdslb.com/bfs/archive/eb48176009f36d323a328f60f80c9b95067cdca4.png,['https://www.bilibili.com/bangumi/play/ep120910/']
"如何培养一名宇航员,Tim Peake Special: How to be an Astronaut,HOW TO BUILD AN ASTRONAUT",如何培养一名宇航员_纪录片_bilibili_哔哩哔哩,2015年12月，蒂姆·皮克少校将成为英国在国际空间站生活的第一人。通过对他训练的独家采访，《地平线》将寻找成为一名宇航员所需的条件。工程师、物理学家和技工将设计并创建把蒂姆送入太空的技术，医生和心理,False,1,http://i0.hdslb.com/bfs/archive/3116d8faf8ed706dfddc2c01283a264c0ce31f9e.png,['https://www.bilibili.com/bangumi/play/ep120926/']
"黑洞吞噬,Horizon: Swallowed by a Black Hole,黑洞吞噬",黑洞吞噬_纪录片_bilibili_哔哩哔哩,"在银河系黑暗中心的深处，距地球月26,000光年的地方，一场罕见巨变即将展开。一团地球三倍大小的气云——可能是某个衰亡的恒星，即将经历不可避免的壮观毁灭。科学家预测，截止到2013年4月，这团名为G2",False,1,http://i0.hdslb.com/bfs/archive/288450d102b88786c1352f020697437f97394143.png,['https://www.bilibili.com/bangumi/play/ep120940/']
"BBC 地平线系列：味觉的真相,BBC Horizon: The Truth About Taste,味觉奥秘",BBC 地平线系列：味觉的真相_纪录片_bilibili_哔哩哔哩,味觉是我们最放纵的感觉，然而仅仅在过去几年中我们才逐渐开始理解为什么我们喜爱某些食物，而且其中的道理一定会让你大吃一惊，甚至有一种方法可以无须添加糖份而通过操纵你的大脑来使食物吃起来更甜。“地平线”节,False,1,http://i2.hdslb.com/bfs/archive/8541a2522848ba68c6c8b098834c3441f1b61299.png,['https://www.bilibili.com/bangumi/play/ep120945/']
"我们为什么会做梦,Horizon: Why Do We Dream?,为何会做梦",我们为什么会做梦_纪录片_bilibili_哔哩哔哩,本部纪录片是BBC地平线系列推出的一档探讨“人类为何有梦”为命题的纪录片。每夜当我们睡下的时候，几乎所有人都会做梦。然而这些千奇百怪的梦境，不是被我们所忘记，就是当我们醒来时再也无法再现描摹。人类为何,False,1,http://i2.hdslb.com/bfs/archive/432b3305869c66335a5ca706207d0d3de89ad925.png,['https://www.bilibili.com/bangumi/play/ep121241/']
"什么创造了天才,Horizon: What Makes a Genius?",什么创造了天才_纪录片_bilibili_哔哩哔哩,什么是天赋？科学能够解释天赋么？天赋是与生俱来的异禀还是后天努力的结果？天赋跟基因过关么？天才到底跟普通人有什么本质区别？……这就是马库斯·杜·索托伊，一位数学系教授所要探索的问题。面对如此之多的疑问,False,1,http://i0.hdslb.com/bfs/archive/f3d1e0a60beb5a8530ba18cdfd65118a51be231f.png,['https://www.bilibili.com/bangumi/play/ep121242/']
"小行星面面观,Asteroids - The Good, the Bad and the Ugly,小行星面面观",小行星面面观_纪录片_bilibili_哔哩哔哩,小行星被科学界忽略了数个世纪，它们与行星甚至冰天雪地的彗星表亲的联系很弱。小行星被认为很无趣或被夸张地表述为某种不可能厄运的预兆。但一切将发生改变。科学家们有了十分奇怪的发现，这些发现可能解决科学界的,False,1,http://i0.hdslb.com/bfs/archive/d899e6b878ad3532fe4f2740a9305a5b258b0809.png,['https://www.bilibili.com/bangumi/play/ep121247/']
"全景：苹果无法兑现的承诺,Panorama: Apple's Broken Promises,苹果打破的承诺",全景：苹果无法兑现的承诺_纪录片_bilibili_哔哩哔哩,苹果是世界上最有价值的品牌，其产品几乎受到所有人的追捧。那么苹果工人的待遇如何呢？本节目将揭示制作苹果6的中国工人在工厂以及生活中的状态。记者理查德•比尔顿在印度尼西亚发现一些最危险的矿井使用童工，苹,False,1,http://i0.hdslb.com/bfs/archive/1364266d3cb0a67f1188117b4c2800ad22170b84.jpg,['https://www.bilibili.com/bangumi/play/ep118669/']
"动物之家 天生的工程师,Animal Homes",动物之家 天生的工程师：第1集_纪录片_bilibili_哔哩哔哩,它们是地球的第一批建造者，大自然的建筑师和工程师，在世界的每一个角落安家落户。无论这些房子是由喙还是爪建造，它们都有一个普遍的目的，即保护其主人安全，供其繁衍生息。动物的家和动物一样多种多样，它们让我,True,3,http://i0.hdslb.com/bfs/archive/0bb4bb33d3a34d6b2b67ec00d8b44fda2f78d48d.png,"['https://www.bilibili.com/bangumi/play/ep239591/', 'https://www.bilibili.com/bangumi/play/ep239592', 'https://www.bilibili.com/bangumi/play/ep239593']"
"匠人的遗产 第一季,A Craftsman's Legacy S1",匠人的遗产 第一季：第1集_纪录片_bilibili_哔哩哔哩,匠人追求精益求精，他们永不言弃或者半途而废。匠人的每一件作品中都有他的缩影，都是他们的遗产，独具匠心的传承。主持人艾瑞克·戈杰斯曾经也是一个朝九晚五 追名逐利的上班族。然而，那种生活几乎使他崩溃。于是,True,13,http://i0.hdslb.com/bfs/archive/cb3e201dda918f52714d481fb9476f7d8db8a7a3.png,"['https://www.bilibili.com/bangumi/play/ep239534/', 'https://www.bilibili.com/bangumi/play/ep239535', 'https://www.bilibili.com/bangumi/play/ep239536', 'https://www.bilibili.com/bangumi/play/ep239537', 'https://www.bilibili.com/bangumi/play/ep239538', 'https://www.bilibili.com/bangumi/play/ep239539', 'https://www.bilibili.com/bangumi/play/ep239540', 'https://www.bilibili.com/bangumi/play/ep239541', 'https://www.bilibili.com/bangumi/play/ep239542', 'https://www.bilibili.com/bangumi/play/ep239543', 'https://www.bilibili.com/bangumi/play/ep239544', 'https://www.bilibili.com/bangumi/play/ep239545', 'https://www.bilibili.com/bangumi/play/ep239546']"
"48小时制作,Make48",48小时制作：第1集_纪录片_bilibili_哔哩哔哩,短短48小时，从创意的浮现到3D打印出雏形，再到打磨加工，投入市场。一个产品的诞生需要考虑到方方面面。从平时生活中随处可见的问题中引起思路，逐渐完善自己的创意。本节目中，各个小组集思广益，要在48小时,True,8,http://i0.hdslb.com/bfs/archive/0401a5d76998cf2340a29e2eb06c0a972812439a.png,"['https://www.bilibili.com/bangumi/play/ep235727/', 'https://www.bilibili.com/bangumi/play/ep235728', 'https://www.bilibili.com/bangumi/play/ep235729', 'https://www.bilibili.com/bangumi/play/ep235730', 'https://www.bilibili.com/bangumi/play/ep235731', 'https://www.bilibili.com/bangumi/play/ep235732', 'https://www.bilibili.com/bangumi/play/ep235733', 'https://www.bilibili.com/bangumi/play/ep235734']"
"世界集市,World Market",世界集市：第1集_纪录片_bilibili_哔哩哔哩,你是否热爱旅行，但却厌倦了跟着旅行团千篇一律的出行；是否渴望踏遍这美丽的世界却不知从哪开始；是否想要以不一样方式看看这奇妙的世界。如果是的话，就来《世界集市》跟着亚历山大·普利亚尼科夫一起来逛逛世界上,True,12,http://i0.hdslb.com/bfs/archive/2637de20eaa346af19fe7441c46ab288ea29121d.png,"['https://www.bilibili.com/bangumi/play/ep233098/', 'https://www.bilibili.com/bangumi/play/ep233099', 'https://www.bilibili.com/bangumi/play/ep233100', 'https://www.bilibili.com/bangumi/play/ep233101', 'https://www.bilibili.com/bangumi/play/ep233102', 'https://www.bilibili.com/bangumi/play/ep233103', 'https://www.bilibili.com/bangumi/play/ep233104', 'https://www.bilibili.com/bangumi/play/ep233105', 'https://www.bilibili.com/bangumi/play/ep233106', 'https://www.bilibili.com/bangumi/play/ep233107', 'https://www.bilibili.com/bangumi/play/ep233108', 'https://www.bilibili.com/bangumi/play/ep233109']"
"自在生活 第五季,Cooked: Living Free S5",自在生活 第五季：第1集_纪录片_bilibili_哔哩哔哩,人类的进化过程，我们的进化开端，类似于拾荒者。我们以土地为生，学会了狩猎和采集，同时，竭尽全力让自己免于沦为食物的下场。随着时间流逝，我们在食物链中上升，变得更有智慧，起码我们是这么认为的。现如今，我,True,13,http://i0.hdslb.com/bfs/archive/f3a17a2869419f6e299a159a4108bc01eaf25d3a.png,"['https://www.bilibili.com/bangumi/play/ep233011', 'https://www.bilibili.com/bangumi/play/ep233012', 'https://www.bilibili.com/bangumi/play/ep233013', 'https://www.bilibili.com/bangumi/play/ep233014', 'https://www.bilibili.com/bangumi/play/ep233015', 'https://www.bilibili.com/bangumi/play/ep233016', 'https://www.bilibili.com/bangumi/play/ep233017', 'https://www.bilibili.com/bangumi/play/ep233018', 'https://www.bilibili.com/bangumi/play/ep233019', 'https://www.bilibili.com/bangumi/play/ep233020', 'https://www.bilibili.com/bangumi/play/ep233021', 'https://www.bilibili.com/bangumi/play/ep233022', 'https://www.bilibili.com/bangumi/play/ep233023']"
"极限科学,Extreme Science,科学",极限科学：第1集_纪录片_bilibili_哔哩哔哩,世界上最快的竞速赛再次将全世界最好的竞赛飞行员带回终极考验。红牛特技飞行世界锦标赛的复出是经过数月艰苦努力的结果，并在忙碌的两周现场准备中迎来高潮。,True,3,http://i0.hdslb.com/bfs/archive/613b71803c2f808d08de833343c5b08d12d41681.png,"['https://www.bilibili.com/bangumi/play/ep232107/', 'https://www.bilibili.com/bangumi/play/ep232108', 'https://www.bilibili.com/bangumi/play/ep232109']"
"走进肯德基 ：十亿美元鸡肉店,INSIDE KFC: THE BILLION DOLLAR CHICKEN SHOP,KFC",走进肯德基 ：十亿美元鸡肉店：第1集_纪录片_bilibili_哔哩哔哩,每年估值40亿英镑，快餐行业有着巨大的商机同时又竞争激烈。有着被享誉全球但是严格保密的炸鸡配方，肯德基是其中让大众意见不一的品牌之一。爱它或是恨它，现象背后的真相鲜为人知。现在肯德基将第一次打开它的大,True,3,http://i0.hdslb.com/bfs/archive/623f018e28dbd67eeaba998942489158478e54b8.png,"['https://www.bilibili.com/bangumi/play/ep228777/', 'https://www.bilibili.com/bangumi/play/ep228778', 'https://www.bilibili.com/bangumi/play/ep228779']"
"超大建筑狂想曲 第三季,Big, Bigger, Biggest S3,建筑",超大建筑狂想曲 第三季：第1集_纪录片_bilibili_哔哩哔哩,本纪录片以近一半的生动先进的计算机动画为主轴，为您揭露这些结构背后惊人的故事，以及拓展科学疆界的新发明，谱出超大建筑狂想曲。在第三季的片子中，我们将会为您介绍巴拿马运河的扩建计划，并提及了运河技术发展,True,6,http://i0.hdslb.com/bfs/archive/79bc3679b9f6e676997b8de9a65f6c6f37b53504.png,"['https://www.bilibili.com/bangumi/play/ep214062/', 'https://www.bilibili.com/bangumi/play/ep214063', 'https://www.bilibili.com/bangumi/play/ep214064', 'https://www.bilibili.com/bangumi/play/ep214065', 'https://www.bilibili.com/bangumi/play/ep214066', 'https://www.bilibili.com/bangumi/play/ep214067']"
"艺术百面 第一季,the art of...S01",艺术百面 第一季：第1集_纪录片_bilibili_哔哩哔哩,我们都觉得自己见到艺术时就能领略它，我们都熟知那些著名艺术家，但是你永远不会在博物馆里找到某些艺术家的作品。它可以果敢，可以颓废，可以鲁莽，可以性感——从纹身刺青到涂鸦艺术，从嘻哈文化到调酒艺术，从寿,True,13,http://i0.hdslb.com/bfs/archive/57caab62c9dcfbd5ffeb4fc1bf82a0180db26589.png,"['https://www.bilibili.com/bangumi/play/ep205994/', 'https://www.bilibili.com/bangumi/play/ep205995', 'https://www.bilibili.com/bangumi/play/ep205996', 'https://www.bilibili.com/bangumi/play/ep205997', 'https://www.bilibili.com/bangumi/play/ep205998', 'https://www.bilibili.com/bangumi/play/ep205999', 'https://www.bilibili.com/bangumi/play/ep206000', 'https://www.bilibili.com/bangumi/play/ep206001', 'https://www.bilibili.com/bangumi/play/ep206002', 'https://www.bilibili.com/bangumi/play/ep206003', 'https://www.bilibili.com/bangumi/play/ep206004', 'https://www.bilibili.com/bangumi/play/ep206005', 'https://www.bilibili.com/bangumi/play/ep206006']"
"智慧中国 · 众创时代,Smart.China.,智慧中国",智慧中国 · 众创时代：第一集_纪录片_bilibili_哔哩哔哩,在《智慧中国：众创时代》中，澳大利亚科学家、发明家乔丹·阮博士将探访中国创业者们的工作和生活，与他们深入交流，了解这里的新一轮创业浪潮。这些创业者不单单将改变中国居民的生活，他们充满创意的新产品以及他,True,3,http://i0.hdslb.com/bfs/archive/475612b08c8a8372b59f63c5fda9ec22afcee74a.png,"['https://www.bilibili.com/bangumi/play/ep201340/', 'https://www.bilibili.com/bangumi/play/ep201341', 'https://www.bilibili.com/bangumi/play/ep201342']"
"奢侈的一小半 第一季,HOW THE OTHER HALF LIVES S1",奢侈的一小半 第一季：第1集_纪录片_bilibili_哔哩哔哩,伦敦到处都是有钱人，不是一般的有钱人不是千万富翁，而是亿万富翁，这毫不夸张。伦敦的亿万富翁比世界上任何其他城市都多，在过去十二年里就有超过十万个世界顶级富翁搬到伦敦居住。主持人鲁思·兰斯福德和埃蒙·霍,True,6,http://i0.hdslb.com/bfs/archive/9b074c407db95ac4531499402fee6aaef597ea2e.png,"['https://www.bilibili.com/bangumi/play/ep205838/', 'https://www.bilibili.com/bangumi/play/ep205839', 'https://www.bilibili.com/bangumi/play/ep205840', 'https://www.bilibili.com/bangumi/play/ep205841', 'https://www.bilibili.com/bangumi/play/ep205842', 'https://www.bilibili.com/bangumi/play/ep205843']"
"巨石阵行动,Stonehenge,巨石阵",巨石阵行动：第1集_纪录片_bilibili_哔哩哔哩,巨石阵是世界上最具标志性的古迹之一，其未解之谜延续了数千年。如今，一组专家耗费五年时间，用划时代的新技术，来探寻巨石阵周边史前文化的全貌。数百处失落遗迹的发现，将怎样还原巨石阵鼎盛时期的样子？巨石阵又,True,2,http://i0.hdslb.com/bfs/archive/e93bc297f2a61879c76f912481924d3f3c0c302b.png,"['https://www.bilibili.com/bangumi/play/ep205817/', 'https://www.bilibili.com/bangumi/play/ep205818']"
"迪奥内幕,Inside Dior",迪奥内幕：第1集_纪录片_bilibili_哔哩哔哩,系列纪录片分为2集，带您领略最为享誉全球的奢侈品牌巨头的幕后，并庆祝其诞生70周年。着眼于迪奥的过去和现在，并跟进迪奥史上首位女性创意总监的上任。,True,2,http://i0.hdslb.com/bfs/archive/e24d4d69642d2167aa956f257dc05a98f1562bea.png,"['https://www.bilibili.com/bangumi/play/ep205815/', 'https://www.bilibili.com/bangumi/play/ep205816']"
"屋内聪明人,Smartest guy in the room",屋内聪明人：第1集_纪录片_bilibili_哔哩哔哩,生活中看似相貌平平的普通人里，却隐藏着真正的天才。面对难题，天才会如何解决？面对同样聪明的对手，他们会想出什么难题来相互考验？面对竞争，他们又如何独辟蹊径，赢得一场头脑的较量？这是一场在天才之间进行的,True,12,http://i0.hdslb.com/bfs/archive/48e59651850d41db297a3568be9d365eaea79b99.png,"['https://www.bilibili.com/bangumi/play/ep205013/', 'https://www.bilibili.com/bangumi/play/ep205014', 'https://www.bilibili.com/bangumi/play/ep205015', 'https://www.bilibili.com/bangumi/play/ep205016', 'https://www.bilibili.com/bangumi/play/ep205017', 'https://www.bilibili.com/bangumi/play/ep205018', 'https://www.bilibili.com/bangumi/play/ep205019', 'https://www.bilibili.com/bangumi/play/ep205020', 'https://www.bilibili.com/bangumi/play/ep205021', 'https://www.bilibili.com/bangumi/play/ep205022', 'https://www.bilibili.com/bangumi/play/ep205023', 'https://www.bilibili.com/bangumi/play/ep205024']"
"诡异,Quirky",诡异：第1集_纪录片_bilibili_哔哩哔哩,本.富兰克林。托马斯.爱迪生。亨利.福特。你。任何人都可以成为下一个发明家。欢迎观看本剧，非常规且独立的技术公司，已民主化的创新业务——让所有人都可以成为发明家。每一集中，设计制造组的专家会从在线社区,True,6,http://i0.hdslb.com/bfs/archive/405f92c01adb951e15bc1e28143957fc935dd672.png,"['https://www.bilibili.com/bangumi/play/ep188243/', 'https://www.bilibili.com/bangumi/play/ep188244', 'https://www.bilibili.com/bangumi/play/ep188245', 'https://www.bilibili.com/bangumi/play/ep188246', 'https://www.bilibili.com/bangumi/play/ep188247', 'https://www.bilibili.com/bangumi/play/ep188248']"
"骇客星球,hacking the planet",骇客星球：第1集_纪录片_bilibili_哔哩哔哩,本剧是一部原创的关于天气的系列剧。龙卷风、飓风、雷电、地震、火山爆发，每周主持人将带观众身临其境地感受极端的天气事件，并以科学的方式衡量每个解决方案的合理性。,True,6,http://i0.hdslb.com/bfs/archive/05162b9d9e08d9c99b4b0efc175d8431a082ce8d.png,"['https://www.bilibili.com/bangumi/play/ep188185/', 'https://www.bilibili.com/bangumi/play/ep188186', 'https://www.bilibili.com/bangumi/play/ep188187', 'https://www.bilibili.com/bangumi/play/ep188188', 'https://www.bilibili.com/bangumi/play/ep188189', 'https://www.bilibili.com/bangumi/play/ep188190']"
"独家幕后揭秘 BBC满分神作是怎么拍出来的,独家幕后揭秘 BBC满分神作是怎么拍出来的",独家幕后揭秘 BBC满分神作是怎么拍出来的：第1集_纪录片_bilibili_哔哩哔哩,自然万物的变化总是不动声色，摄影师遭遇的一大考验便是如何记录这些变化，让观众真切地感受并理解这些自然现象。可是，一些现象的变化太慢，难以捕捉。,True,30,http://i1.hdslb.com/bfs/archive/9b93ac5660aa000ff49c62e0ce0bf248d72f1c55.jpg,"['https://www.bilibili.com/bangumi/play/ep172023/', 'https://www.bilibili.com/bangumi/play/ep172024', 'https://www.bilibili.com/bangumi/play/ep172025', 'https://www.bilibili.com/bangumi/play/ep172026', 'https://www.bilibili.com/bangumi/play/ep172027', 'https://www.bilibili.com/bangumi/play/ep172028', 'https://www.bilibili.com/bangumi/play/ep172029', 'https://www.bilibili.com/bangumi/play/ep172030', 'https://www.bilibili.com/bangumi/play/ep172031', 'https://www.bilibili.com/bangumi/play/ep172032', 'https://www.bilibili.com/bangumi/play/ep172033', 'https://www.bilibili.com/bangumi/play/ep172034', 'https://www.bilibili.com/bangumi/play/ep172035', 'https://www.bilibili.com/bangumi/play/ep172036', 'https://www.bilibili.com/bangumi/play/ep172037', 'https://www.bilibili.com/bangumi/play/ep172038', 'https://www.bilibili.com/bangumi/play/ep172039', 'https://www.bilibili.com/bangumi/play/ep172040', 'https://www.bilibili.com/bangumi/play/ep172041', 'https://www.bilibili.com/bangumi/play/ep172042', 'https://www.bilibili.com/bangumi/play/ep172043', 'https://www.bilibili.com/bangumi/play/ep172044', 'https://www.bilibili.com/bangumi/play/ep172045', 'https://www.bilibili.com/bangumi/play/ep172046', 'https://www.bilibili.com/bangumi/play/ep172047', 'https://www.bilibili.com/bangumi/play/ep172048', 'https://www.bilibili.com/bangumi/play/ep172049', 'https://www.bilibili.com/bangumi/play/ep172050', 'https://www.bilibili.com/bangumi/play/ep172051', 'https://www.bilibili.com/bangumi/play/ep172052']"
"建筑学院,Architecture School",建筑学院：第1集_纪录片_bilibili_哔哩哔哩,这一系列由米歇尔·西迪施和斯坦·卜思德制作，共有6集，跟随一群杜兰大学著名的建筑学院的学生们，看看他们为比赛而设计的一套普通人负担得起的住房。这项设计是用于卡特里娜飓风袭击过后的新奥尔良的。这是一场豪,True,6,http://i0.hdslb.com/bfs/archive/42878f4a5f918fbd30009a059dde9992bd1da365.png,"['https://www.bilibili.com/bangumi/play/ep171265/', 'https://www.bilibili.com/bangumi/play/ep171266', 'https://www.bilibili.com/bangumi/play/ep171267', 'https://www.bilibili.com/bangumi/play/ep171268', 'https://www.bilibili.com/bangumi/play/ep171269', 'https://www.bilibili.com/bangumi/play/ep171270']"
"博物馆匠人,museum men",博物馆匠人：第1集_纪录片_bilibili_哔哩哔哩,这是一群精益求精的艺术家，也是一群追求完美复原的历史迷。创意艺术团队为博物馆重制各种各样奇异的展品，不论是能够射击的古老滑膛枪，还是泰坦尼克号上美妙绝伦的大阶梯，博物馆提出的要求他们总能够实现。一次次,True,10,http://i2.hdslb.com/bfs/archive/4203c10885a7e8441d04e1e9bfc4d9b2a4e5d779.png,"['https://www.bilibili.com/bangumi/play/ep120441/', 'https://www.bilibili.com/bangumi/play/ep120442', 'https://www.bilibili.com/bangumi/play/ep120443', 'https://www.bilibili.com/bangumi/play/ep120444', 'https://www.bilibili.com/bangumi/play/ep120445', 'https://www.bilibili.com/bangumi/play/ep120446', 'https://www.bilibili.com/bangumi/play/ep120447', 'https://www.bilibili.com/bangumi/play/ep120448', 'https://www.bilibili.com/bangumi/play/ep120449', 'https://www.bilibili.com/bangumi/play/ep120450']"
"画说历史,Illustrating History",画说历史：第1集_纪录片_bilibili_哔哩哔哩,"《画说历史》系列旨在激发儿童与青少年对改变历史的人物人生产生兴趣，从而鼓励他们相信自己在今后的人生中也能有所成就。
这一系列推动了动画与纪录片的结合。它由13集组成，每集3分钟，共分为3大主题：科学家",True,13,http://i0.hdslb.com/bfs/archive/62fedf759d2a5b28870442799ea71a7cae452de2.png,"['https://www.bilibili.com/bangumi/play/ep120426/', 'https://www.bilibili.com/bangumi/play/ep120427', 'https://www.bilibili.com/bangumi/play/ep120428', 'https://www.bilibili.com/bangumi/play/ep120429', 'https://www.bilibili.com/bangumi/play/ep120430', 'https://www.bilibili.com/bangumi/play/ep120431', 'https://www.bilibili.com/bangumi/play/ep120432', 'https://www.bilibili.com/bangumi/play/ep120433', 'https://www.bilibili.com/bangumi/play/ep120434', 'https://www.bilibili.com/bangumi/play/ep120435', 'https://www.bilibili.com/bangumi/play/ep120436', 'https://www.bilibili.com/bangumi/play/ep120437', 'https://www.bilibili.com/bangumi/play/ep120438']"
"猫狗之争 谁更适合做宠物,Cats v Dogs: Which is Best",猫狗之争 谁更适合做宠物：第1集_纪录片_bilibili_哔哩哔哩,猫和狗都是人类忠实的朋友，人类像爱护家人一样爱着它们。可到底谁最适合做宠物呢？本期节目中，通过最新科学研究和手段，从猫狗的智力、体能、独立性、可训练性、对人类情感的理解程度、沟通方式等不同方面，将猫和,True,2,http://i1.hdslb.com/bfs/archive/4bfcd07af3a80e5111a90f8d546524210d0e8d43.png,"['https://www.bilibili.com/bangumi/play/ep120172/', 'https://www.bilibili.com/bangumi/play/ep120173']"
"追逐幸福,chasing happiness",追逐幸福：第1集_纪录片_bilibili_哔哩哔哩,"幸福有许多种形式——从爱人的拥抱到美味的食物。但，幸福到底是什么？它与我们的基因构成有关，然而我们该如何去衡量它呢？
通过由心理学家和顾问设立的一系列有趣的活动，这一系列节目阐述了最新的研究揭示了幸福",True,6,http://i1.hdslb.com/bfs/archive/0b0629870d0c2709728c75d1bd4fd612a9786323.jpg,"['https://www.bilibili.com/bangumi/play/ep120330/', 'https://www.bilibili.com/bangumi/play/ep120331', 'https://www.bilibili.com/bangumi/play/ep120332', 'https://www.bilibili.com/bangumi/play/ep120333', 'https://www.bilibili.com/bangumi/play/ep120334', 'https://www.bilibili.com/bangumi/play/ep120335']"
